LAMMPS data file via write_data, version 29 Oct 2020, timestep = 10510000

10000 atoms
1 atom types
9500 bonds
1 bond types

-11.365964496773326 11.365964496773326 xlo xhi
-11.365964496773326 11.365964496773326 ylo yhi
-11.365964496773326 11.365964496773326 zlo zhi

Atoms # bond

4956 248 1 -7.982022593160789 -0.6359917108102984 -4.4210715172239565 1 0 0
7718 386 1 -8.100067595079363 -8.387712442937874 -10.852753250980246 0 -1 1
7717 386 1 -7.472196946606183 -7.941778980644752 -10.235627826005668 0 -1 1
2892 145 1 -0.485595238761249 -1.976620898259963 -2.181294546573863 1 0 1
1701 86 1 -0.6238560200052952 -4.970318175249581 -9.825802711490155 0 1 1
2054 103 1 -5.402002025111933 -8.599892572492566 -10.442861766147647 1 0 1
6861 344 1 -6.182730298059444 -6.655065052699096 -10.976147073625722 0 1 1
8021 402 1 -5.1476324513629805 -6.921694743125167 -10.401727884987364 1 0 0
3081 155 1 -6.182247155498078 -8.14537899912657 -11.10850457509767 1 0 1
8229 412 1 -7.040723254128695 -10.807579167517744 -0.7574113732804868 0 0 0
2053 103 1 -4.480314028566895 -8.688841607166578 -10.053772169971708 1 0 1
8040 402 1 -3.3108193813284696 -7.485108734037576 -10.45555461749163 1 0 0
8890 445 1 -0.862716109176862 -10.819430516514755 -0.1898805575388245 -1 1 -1
6343 318 1 -2.5430001689508455 -8.652788268423517 -10.523580364751554 0 1 0
2051 103 1 -3.2256543733299594 -8.161586245590708 -9.541032169972848 1 0 1
4519 226 1 -11.252263836288853 -10.622304851498402 -3.075436779254316 1 0 0
6344 318 1 -2.3235877503204048 -7.681026172303046 -10.77382946185135 0 1 0
1079 54 1 -0.979677684043109 -6.159643206344284 -10.813980741319488 0 0 1
9423 472 1 -2.6080569926081196 -10.846413480939043 -6.172652726186069 0 1 1
7945 398 1 -0.10377224921412065 -7.881641162903306 -0.07115445824295108 -1 0 0
8841 443 1 -8.759687710369768 -6.258050964295903 -10.48237744157757 0 0 -1
1747 88 1 -10.049997413035006 -3.7387574126763905 -10.819385107135002 0 0 0
7720 386 1 -9.116031358127398 -8.495762658575565 -11.095019885748828 0 -1 1
1313 66 1 -0.0020064505315566805 -10.562692063002725 -3.1861686614622524 0 0 0
7769 389 1 -11.155266903826105 -5.81354230035932 -10.306282181227369 -1 0 0
8567 429 1 -1.4277945349584904 -0.07342096874565662 -1.9144250744062656 0 -1 0
8842 443 1 -7.949694186044521 -5.704315715088035 -10.186568550091431 0 0 -1
1746 88 1 -9.831203125832921 -4.589329313200697 -10.522113684552819 0 0 0
7778 389 1 -7.508161300158223 -6.5084450787441455 -11.105036296743743 -1 0 0
6862 344 1 -6.027365338500593 -6.323620766906433 -10.03081344049232 0 1 1
1742 88 1 -7.781515238487016 -4.612911763560002 -10.73347379151818 0 0 0
3091 155 1 -5.761365783388563 -5.688957298743518 -10.853021662832854 1 0 1
7418 371 1 -0.1566780228889062 -6.180698732113942 -0.8795659886699294 0 -1 -1
3092 155 1 -4.765825694515424 -5.754379251168708 -10.574660549523957 1 0 1
8032 402 1 -3.3019963174370464 -6.150049832784493 -10.726900580221706 1 0 0
8022 402 1 -4.438276292977883 -6.570255007423146 -9.822572742935334 1 0 0
1080 54 1 -0.8340467055572436 -5.186439024933534 -10.826272810864236 0 0 1
8035 402 1 -2.8459781165707163 -5.783297838898338 -9.78768242761951 1 0 0
8033 402 1 -2.3367083780491225 -6.393434331880351 -10.76497502796015 1 0 0
9596 480 1 -0.6147726050811855 -0.9480221218858578 -10.24139500840998 -1 1 1
3900 195 1 -1.6821553991350395 -4.631210361546378 -10.01643862234047 0 0 0
1078 54 1 -0.7830946641298286 -7.029292407946326 -10.417071755789763 0 0 1
1336 67 1 -3.8380212486783707 -11.330704209009896 -6.362835218044728 0 1 0
1749 88 1 -10.67102179604716 -3.1402060169194854 -11.283122327220807 0 0 0
7766 389 1 -11.26791026361251 -4.282419933019779 -11.127233664863065 -1 0 0
7082 355 1 -9.065817656782036 -3.823428739784804 -10.0196288181345 1 0 1
7083 355 1 -9.107693810211689 -3.1336318689364937 -10.72910407500994 1 0 1
8899 445 1 -5.5536478462855525 -10.83026586502257 -0.7595539857644411 -1 1 -1
1743 88 1 -8.277965897856127 -3.8119800795109393 -10.590200406487382 0 0 0
7716 386 1 -6.797970353662196 -7.277342020216584 -10.187877139773343 0 -1 1
2520 126 1 -7.234229909129372 -4.074922816635075 -9.934221572338414 0 1 1
3099 155 1 -5.580917693262154 -4.285371887891761 -11.015326644133353 1 0 1
3098 155 1 -5.914927058024638 -4.89468431454292 -10.324919056720905 1 0 1
7796 390 1 -6.532043156903326 -3.9797329531978747 -10.809361512502656 0 0 1
3095 155 1 -4.715638498944282 -3.8229064755611493 -10.55703920861659 1 0 1
8030 402 1 -3.629172683674841 -4.26532518033034 -10.924170610517939 1 0 0
2693 135 1 -4.444983474873756 -3.0832576207007953 -11.166749122968984 0 -1 0
8029 402 1 -3.8095759383603784 -4.76619690997413 -10.013415018187587 1 0 0
3094 155 1 -4.888314603431216 -4.67531865579948 -10.148178435095577 1 0 1
8034 402 1 -2.3173361406924116 -5.432572283398833 -10.559989647645263 1 0 0
3898 195 1 -2.6529381967465095 -3.140133264677086 -10.612411842301551 0 0 0
3899 195 1 -2.2242785906710125 -4.055752136778778 -10.655920536452985 0 0 0
5374 269 1 -1.242232611770575 -3.3638977302440534 -10.801926255981359 1 0 0
1705 86 1 -0.532563551074789 -3.376169394208951 -9.87786603537192 0 1 1
6878 344 1 -0.19853085001199489 -5.433364952682189 -8.489975747134906 0 1 1
3033 152 1 -10.169406691317558 -0.9108836195401793 -11.105305030678368 1 0 1
540 27 1 -10.558415131341231 -2.7246224100450913 -9.885686099300532 1 1 0
1335 67 1 -3.7138427531539824 -11.215221312473913 -5.386818561860099 0 1 0
2975 149 1 -11.137965347955259 -1.6345884669975206 -10.268761769432993 1 0 1
7081 355 1 -8.328831962605843 -3.325294925107764 -9.527336380775004 1 0 1
1753 88 1 -8.081954022504371 -1.6061031428826915 -10.622661398649454 0 0 0
7050 353 1 -8.368132665431617 -1.2987696112772138 -9.550747867097785 1 -1 0
7051 353 1 -8.475885220608161 -2.2586368961237966 -9.511926121727837 1 -1 0
7798 390 1 -6.98499202709812 -2.817859745988587 -10.63621440380035 0 0 1
7052 353 1 -7.532298573385809 -2.181919503727494 -9.875189632498339 1 -1 0
7799 390 1 -6.19465571997304 -2.3031231501304728 -10.992527317917972 0 0 1
7793 390 1 -4.735792083827753 -1.9522389919342515 -9.549872703642091 0 0 1
7795 390 1 -5.797714969365227 -3.301921698446895 -10.601707130114885 0 0 1
7794 390 1 -5.3650357091327985 -2.6437436047928475 -9.989796097625659 0 0 1
9783 490 1 -0.09486598122256851 -10.306789271492649 -0.887577902295206 1 1 0
8717 436 1 -5.01866437723041 -1.854801412936629 -10.839729874829324 0 0 2
3897 195 1 -3.096098222142338 -2.432331136068493 -10.103650914591249 0 0 0
7792 390 1 -4.235120535798135 -2.4361620328912696 -10.315842241886104 0 0 1
3321 167 1 -2.7414055346865034 -0.24328854455924365 -1.5458123970461983 0 0 0
1077 54 1 -0.708956245946311 -6.333633465338119 -9.723019808461208 0 0 1
5373 269 1 -1.7861054777894108 -2.5237283931536414 -10.679272705789518 1 0 0
3896 195 1 -2.336777061735118 -2.1180313631571206 -9.505267072787095 0 0 0
3895 195 1 -2.0835220228402207 -1.2403236485460116 -10.028726574687898 0 0 0
4391 220 1 -1.8951517518365915 -2.494368315348135 -8.713147187083905 0 0 1
9282 465 1 -10.691962858313282 -7.481569064088729 -9.305284523966648 0 1 1
5372 269 1 -1.5928979380736017 -2.97834060668759 -9.800821735891354 1 0 0
3893 195 1 -0.5560915954228687 -2.0224320086462804 -10.607707556147579 0 0 0
3894 195 1 -1.3288685997812077 -1.879753304084085 -10.03134388078375 0 0 0
9427 472 1 -3.3390052041936453 -11.358372418957114 -8.112373868285175 0 1 1
2441 123 1 -7.237644732222737 -1.995229873692308 -11.314837139975173 -1 1 0
2974 149 1 -11.193629817224497 -0.8585519027393786 -10.907695225986618 1 0 1
2973 149 1 -11.042784896500002 -0.35470144438388473 -10.072117319923107 1 0 1
8939 447 1 -0.3964322527976094 -6.592687654792304 -3.5915458807747234 -1 0 -1
7049 353 1 -8.980235642218528 -0.9198156363565158 -10.168084542443749 1 -1 0
2572 129 1 -11.36356671901923 -6.819299537219474 -1.9605417710883302 0 0 -1
7053 353 1 -6.8773461361546495 -1.5494157142346356 -10.2592953901223 1 -1 0
1754 88 1 -7.771701516061257 -0.6196263111419551 -10.817404847295848 0 0 0
1316 66 1 -0.4885323208503234 -10.384936979242308 -5.204814427149512 0 0 0
692 35 1 -0.04285273022403224 -10.956889290690285 -8.007224945940576 0 0 1
7340 367 1 -9.235120025498091 -11.173596604583883 -9.697768883102166 0 0 1
1557 78 1 -5.60019241573771 -10.095666276587796 -2.4867946457551824 0 1 -1
8046 403 1 -1.889404603531597 -10.032415518203258 -11.047455144820388 0 0 1
8073 404 1 -10.870877556883535 -8.569899349517055 -11.35740760573616 1 0 0
8718 436 1 -5.737852328729633 -1.6751735192836392 -10.207271100597612 0 0 2
8923 447 1 -0.8469701254089035 -8.681890232348872 -7.929612135605877 -1 0 -1
7067 354 1 -3.796695950161169 -1.1861748756688275 -9.84723182445275 1 0 0
7066 354 1 -3.4789760136725514 -1.014688339465005 -8.921720276073035 1 0 0
8720 436 1 -4.907095170484971 -0.6986076472925671 -10.03989138817291 0 0 2
8715 436 1 -3.436742699528489 -1.5144826891648062 -10.878053700769293 0 0 2
1521 77 1 -7.3812571682282835 -0.08095530894571823 -2.3021316336532642 0 1 0
9588 480 1 -1.3801601206604186 -1.2569625833397904 -10.98355792165182 -1 1 1
9589 480 1 -1.5420493685823082 -0.4841244495060337 -10.362318069554156 -1 1 1
2744 138 1 -10.955392201574915 -9.494567375687186 -4.7833833309795635 0 0 -1
9849 493 1 -8.977868334316526 -3.2373139071186667 -0.24413719194159889 0 -2 0
9595 480 1 -0.6317363101568247 -0.3726008478873304 -11.122769590685696 -1 1 1
5004 251 1 -10.821161119337361 -2.0796262593941126 -6.059141334072737 1 -1 1
8015 401 1 -0.6490429472223251 -7.9410326802170275 -7.250037310168791 0 0 0
5515 276 1 -10.272396266548085 -9.673486098454266 -8.779209808093405 2 0 1
3508 176 1 -3.4188333360274514 -11.19321254653137 -10.791721901062493 0 2 1
3163 159 1 -9.135344810787922 -10.130262549375114 -9.394249389005061 1 1 1
7976 399 1 -8.576077813700378 -10.285089070486046 -7.916078540728433 0 1 0
2156 108 1 -6.130495007719532 -11.302035628816261 -6.914589732495589 0 0 -1
3170 159 1 -9.874715290947897 -10.078403796581256 -10.130968155707725 1 1 1
5644 283 1 -0.4222816921267114 -11.114428706452804 -1.398701624196418 1 1 -1
3161 159 1 -7.341894550335647 -10.94891981483597 -9.184555831922417 1 1 1
3162 159 1 -8.194513569873418 -10.438253095320729 -9.20032733729297 1 1 1
1699 85 1 -6.802062222284779 -11.33412682859624 -7.948662443440739 -1 1 1
1700 85 1 -6.628066924257335 -10.45842026129188 -8.378147207872763 -1 1 1
4079 204 1 -5.616673478385955 -10.491385686530636 -9.362217195790006 0 0 2
1314 66 1 -0.06318690136171412 -10.64826319687328 -4.17323487128836 0 0 0
4080 204 1 -4.809378125565653 -10.163689517501844 -8.86772664510684 0 0 2
1659 83 1 -8.926637239010425 -11.150383614492455 -2.0334255876685603 0 0 0
9874 494 1 -3.1838083145538008 -10.15193340548976 -9.246377636680975 0 0 2
9428 472 1 -3.8072335342946424 -10.555788736418101 -8.542291966925116 0 1 1
4953 248 1 -5.683182706888996 -0.166537238375021 -3.8647981405305023 1 0 0
3515 176 1 -1.6177644960348232 -10.37321103003104 -8.889831393035728 0 2 1
3516 176 1 -2.4762507418386885 -10.81194307277092 -8.649396733487809 0 2 1
691 35 1 -0.3405574454918412 -10.463686907649718 -8.831702171324018 0 0 1
717 36 1 -11.161018643516396 -0.0976558543661028 -5.724956272479824 0 -1 1
5514 276 1 -10.626746175629446 -9.559398664028066 -9.716472358574666 2 0 1
6546 328 1 -7.145030805514291 -5.9374650016326145 -0.21389279452913357 1 0 0
6341 318 1 -3.856140046194497 -8.340508302691013 -11.002697312446097 0 1 0
3164 159 1 -8.4229328191243 -9.658306056423058 -9.816209538736947 1 1 1
3171 159 1 -9.599438694797964 -9.190793876466747 -9.680944433407413 1 1 1
4061 204 1 -9.287547035425334 -9.633011077044296 -8.521276989241562 0 0 2
8847 443 1 -9.726472651488132 -8.153343361528329 -8.052916436113179 0 0 -1
4063 204 1 -8.094865893065005 -9.174379611697217 -8.81790039749173 0 0 2
4064 204 1 -7.125393438027289 -9.169822420019461 -9.061347328424684 0 0 2
4062 204 1 -8.996200795092303 -8.737360937530733 -8.763897767889695 0 0 2
3175 159 1 -7.982267255112279 -8.186646293856644 -9.133721692706555 1 1 1
3176 159 1 -7.219190964059129 -7.95332319193879 -8.513538076198913 1 1 1
4065 204 1 -6.3832206534633436 -9.775551870451428 -9.269233996945413 0 0 2
4066 204 1 -5.550416163065868 -9.381125902693928 -9.678563936756172 0 0 2
4067 204 1 -6.0410463991205 -8.923625381367701 -8.882230873171473 0 0 2
4075 204 1 -4.347217797550324 -9.498883986385913 -9.416581121584711 0 0 2
9429 472 1 -3.610906237527546 -9.599847372527428 -8.467814466032511 0 1 1
9868 494 1 -2.4092019115086885 -9.369891694180668 -9.056211745485342 0 0 2
9873 494 1 -3.1984335186773816 -9.236172407614356 -9.68815663537412 0 0 2
4560 228 1 -2.5237958288815303 -9.76708200388106 -8.177891875955197 1 0 -1
2050 103 1 -2.223760825524673 -8.486898788668949 -9.588531875504119 1 0 1
4559 228 1 -2.8339026152185305 -8.820496100329363 -8.189062108832475 1 0 -1
9430 472 1 -3.9995929869145375 -8.74996114251231 -8.626510712750438 0 1 1
9866 494 1 -0.5921734273672534 -9.54110122550409 -9.592731359283764 0 0 2
9867 494 1 -1.5084195152173887 -9.202333353768644 -9.326895827401476 0 0 2
2044 103 1 -0.3254080836088562 -7.455240725703397 -9.384724469429935 1 0 1
7771 389 1 -10.333595873026352 -6.390486813667759 -9.45491518726152 -1 0 0
9283 465 1 -10.84865193653778 -8.358452002976 -9.847068995557633 0 1 1
4820 241 1 -8.557986123646517 -5.295739334576511 -11.238724156221041 2 2 2
9284 465 1 -10.584450488967827 -8.50777606075599 -8.898855207191664 0 1 1
2506 126 1 -11.02205250189102 -6.279449733407849 -8.642235308374044 0 1 1
8845 443 1 -9.914298289213828 -6.941929887359271 -8.765093095662008 0 0 -1
3174 159 1 -8.78824998123051 -7.656318108623215 -9.512666706645064 1 1 1
8844 443 1 -9.057463941751815 -6.6692935692244575 -9.240576226856493 0 0 -1
8846 443 1 -9.604442242467064 -7.8730896865835325 -8.946019200482848 0 0 -1
1141 58 1 -8.163321091838645 -7.183347036534118 -8.561055737782276 0 1 1
2058 103 1 -7.379674979012762 -7.177678876652695 -9.167299788007693 1 0 1
2057 103 1 -6.49737394958151 -7.765748120978391 -9.42556937098217 1 0 1
4070 204 1 -6.4391313442941165 -7.165658266620243 -8.50608561006916 0 0 2
4068 204 1 -5.719136590788783 -8.227433757327685 -8.223629431388632 0 0 2
4071 204 1 -6.094032666987024 -6.341326797860152 -8.937600495532484 0 0 2
2052 103 1 -4.195974582579716 -7.976320310943222 -9.448134244603853 1 0 1
4074 204 1 -4.966027326192575 -8.893554925288853 -8.838402303420658 0 0 2
9432 472 1 -4.677432269860671 -7.246848182600731 -7.730765071109946 0 1 1
4073 204 1 -5.319162174529059 -8.10014175439806 -9.316289347241053 0 0 2
8039 402 1 -3.479734826708511 -7.045191884931961 -9.631662844200928 1 0 0
9431 472 1 -4.652527419705815 -8.033290925089325 -8.33243423233236 0 1 1
8038 402 1 -2.5165708207880737 -6.7108575339705645 -9.798916118628082 1 0 0
2049 103 1 -1.5143360125825467 -7.975975054318342 -9.983138199589686 1 0 1
1076 54 1 -0.024016265467560416 -6.197737763063618 -10.486826892010248 0 0 1
2048 103 1 -1.4337020492271666 -7.069429861978805 -9.729671186574668 1 0 1
2047 103 1 -1.4071697817963447 -7.095360291949945 -8.728867719291852 1 0 1
7770 389 1 -10.2304509008768 -5.514358413385773 -10.00452726601578 -1 0 0
7768 389 1 -11.238432716704821 -5.1553273905916335 -9.503031140963797 -1 0 0
2516 126 1 -10.454827896505364 -4.635792576133534 -9.209590983943002 0 1 1
8843 443 1 -8.48355109742953 -5.920703860510097 -9.379882469521672 0 0 -1
2517 126 1 -9.502240353417642 -4.801336489533368 -9.45986347083938 0 1 1
2509 126 1 -9.399757298231131 -6.302827704200116 -8.093831384566245 0 1 1
2510 126 1 -9.276433851462684 -5.295005083503308 -8.281824042133293 0 1 1
6864 344 1 -6.933039120986589 -5.058482795703905 -10.175599978891404 0 1 1
6865 344 1 -7.3713246335780225 -5.19501806891532 -9.372204845989405 0 1 1
2060 103 1 -7.046975237075525 -6.30868194459747 -9.859515084548407 1 0 1
2059 103 1 -7.95687465994926 -6.844146051097333 -9.89864029106165 1 0 1
7968 399 1 -8.354037996323253 -6.054028220542211 -8.275746416189653 0 1 0
3093 155 1 -5.289972041241726 -5.515239620620643 -9.760800051015016 1 0 1
4072 204 1 -5.6991072294852065 -7.147774281818791 -9.290784928084278 0 0 2
6863 344 1 -6.348845174421754 -5.520726510679388 -9.582156780533472 0 1 1
9434 472 1 -5.32810730979503 -6.1432689046964795 -7.508482071660795 0 1 1
7967 399 1 -7.520729102461621 -6.140849868179616 -8.802609585136414 0 1 0
9440 472 1 -4.736944639289388 -7.157381686631501 -8.970227191968867 0 1 1
8024 402 1 -3.2533067821429356 -5.228042453806863 -8.875993167536194 1 0 0
8023 402 1 -3.862875800657707 -5.807678663008938 -9.443679182743526 1 0 0
9435 472 1 -4.98380440156616 -6.287686024432145 -8.481256387823692 0 1 1
8037 402 1 -1.6722181746078526 -6.142938761115319 -10.030476267727856 1 0 0
8025 402 1 -2.773306683689631 -4.5617177775607 -8.372668795020175 1 0 0
8036 402 1 -2.1451885564715987 -6.00625840666721 -9.152958449876962 1 0 0
6880 344 1 -1.0971531697636774 -5.844335488897457 -8.44435854446242 0 1 1
6879 344 1 -0.29549633206099735 -6.4206795765098 -8.694541647910363 0 1 1
4394 220 1 -2.0150888398174107 -4.882479749426021 -8.994573369788004 0 0 1
3034 152 1 -10.430305932161856 -0.027269746411077378 -10.74530151913844 1 0 1
7767 389 1 -10.958159641310807 -4.772488899595288 -10.380480405406386 -1 0 0
2515 126 1 -10.575248971761026 -3.920633588597216 -8.47334587702354 0 1 1
1324 67 1 -0.7296422572262138 -11.307921242542491 -4.726980588491195 0 1 0
9786 490 1 -0.27636160491129047 -9.470811060104097 -2.5206373079714144 1 1 0
2518 126 1 -8.650658875163298 -4.803817650887463 -8.960703857012048 0 1 1
7964 399 1 -7.883808429395353 -4.9119113201113445 -8.319469299892953 0 1 0
539 27 1 -10.209037480523401 -3.6361122918711413 -9.59840887522019 1 1 0
538 27 1 -9.842222449897994 -3.058214068068578 -8.787890424865708 1 1 0
2519 126 1 -8.116729345387052 -4.459874306810605 -9.74003683293628 0 1 1
6866 344 1 -6.743657614537672 -4.567954161457003 -8.836413704404556 0 1 1
7963 399 1 -7.76999003805524 -4.065473540102944 -8.80762615658164 0 1 0
3097 155 1 -6.163335827205394 -4.156063736229991 -9.717712086236773 1 0 1
3096 155 1 -5.208966848036372 -3.817208361441275 -9.702558436716085 1 0 1
6868 344 1 -5.020513892582004 -4.816937732077596 -8.968277135522445 0 1 1
6111 306 1 -5.9406840038039155 -3.2633313081763617 -9.216488814098138 0 0 1
6867 344 1 -5.941372600635587 -5.112453676204025 -8.69621932658917 0 1 1
6112 306 1 -5.124489579393498 -3.677540403805276 -8.797325168667738 0 0 1
6869 344 1 -4.731845815109603 -4.300680772146288 -8.152545573635038 0 1 1
8028 402 1 -4.295764820279887 -4.214661974312069 -9.357795009285928 1 0 0
8027 402 1 -3.5454669150636366 -3.745763120909114 -9.880958838201574 1 0 0
8026 402 1 -3.4171708344732963 -4.111702737491543 -8.957431856561678 1 0 0
4393 220 1 -2.5220520950567913 -4.140635753687414 -9.382338195441191 0 0 1
4392 220 1 -1.997268036333848 -3.4692934059003244 -8.78154618910461 0 0 1
1704 86 1 -1.2267204073814 -3.886278160758698 -9.356661647654825 0 1 1
4395 220 1 -1.5695054988389288 -4.292332270116418 -8.294254083886239 0 0 1
1703 86 1 -0.9837932352771226 -4.779172891687544 -8.949320366138554 0 1 1
4702 236 1 -11.1701566327522 -11.057287930450386 -6.612800029748479 1 0 -1
7367 369 1 -9.575647199542175 -0.7402377309568013 -0.33986867413560695 0 1 0
2978 149 1 -10.738725802570274 -2.4185474729878216 -8.763419383893039 1 0 1
5107 256 1 -5.718702061201629 -0.37311964744555404 -5.5096309805086685 -2 -1 0
3100 155 1 -4.7443281816989575 -4.872407667255911 -11.223239346955202 1 0 1
7058 353 1 -8.06748752142402 -2.9766067046489812 -8.580701512530336 1 -1 0
7060 353 1 -9.203906222460898 -2.3228227287752183 -8.246990745626672 1 -1 0
521 27 1 -9.37002374691866 -2.7157015396081956 -9.840016084428301 1 1 0
7962 399 1 -7.257800485679534 -3.599545018960397 -8.075323064489918 0 1 0
7057 353 1 -7.258887906368598 -3.191664824748381 -9.128547750324886 1 -1 0
7056 353 1 -7.224193232944974 -2.167470596719342 -8.846451676066007 1 -1 0
6110 306 1 -6.578048661391805 -2.6155987924841355 -9.692985637013429 0 0 1
6109 306 1 -5.831067269494522 -2.2665774713050677 -9.12482646337088 0 0 1
6108 306 1 -5.975943883136706 -1.845192484993909 -8.184939852837331 0 0 1
7789 390 1 -4.408747715559251 -2.564621467584603 -8.492098719810771 0 0 1
7791 390 1 -4.481709987384956 -3.0669343376426443 -9.599688415252697 0 0 1
7790 390 1 -3.7438223586301893 -3.200433898939437 -8.913530005493044 0 0 1
4400 220 1 -2.8882292626958304 -3.3181130258601517 -8.299464508952372 0 0 1
7064 354 1 -3.6638709747660316 -1.7462035510544602 -8.114537031422394 1 0 0
4390 220 1 -2.692156330635937 -1.9855229192592283 -8.458383823848964 0 0 1
6504 326 1 -1.6563269519135027 -1.5026626189421002 -7.742073998353712 0 0 0
5371 269 1 -0.9474682439224509 -2.947399113480474 -8.982858306505232 1 0 0
5370 269 1 -0.6109268248788897 -3.730743400925866 -8.448032377730895 1 0 0
4381 220 1 -0.3501143497491501 -1.8323308449977542 -8.876968069195268 0 0 1
